Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1602006064.533438,13.000000,0.000000,4137.948730,4146.666504,4139.487305,4144.102539,4125.641113,4137.436035,4136.922852,4137.948730,4136.922852,4137.948730,4137.436035,4138.974121,4128.717773,4132.820313,748.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.541220,14.000000,0.000000,4135.384766,4140.512695,4137.948730,4142.051270,4131.794922,4139.487305,4136.922852,4133.846191,4128.205078,4133.846191,4132.307617,4140.000000,4127.179688,4131.282227,872.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.549101,15.000000,0.000000,4126.153809,4137.948730,4126.153809,4140.000000,4136.410156,4137.948730,4130.769043,4123.589844,4111.282227,4120.512695,4112.307617,4133.846191,4112.307617,4120.512695,837.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.556983,16.000000,0.000000,4120.000000,4136.922852,4121.025879,4137.436035,4136.922852,4139.487305,4125.641113,4118.461426,4098.461426,4102.051270,4102.051270,4128.205078,4101.538574,4110.769043,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.564865,17.000000,0.000000,4125.128418,4136.922852,4130.256348,4138.974121,4135.897461,4143.077148,4129.743652,4126.153809,4101.025879,4102.563965,4112.820313,4133.846191,4111.282227,4119.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.572747,18.000000,0.000000,4127.692383,4137.436035,4133.846191,4140.512695,4129.743652,4138.461426,4132.307617,4128.717773,4108.717773,4119.487305,4121.025879,4138.461426,4117.436035,4127.179688,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.580629,19.000000,0.000000,4126.153809,4134.871582,4127.692383,4136.922852,4123.589844,4126.153809,4126.666504,4125.641113,4114.358887,4120.000000,4118.974121,4135.384766,4112.820313,4118.974121,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.588610,20.000000,0.000000,4128.205078,4135.384766,4124.615234,4133.846191,4123.589844,4120.000000,4125.128418,4129.743652,4120.512695,4103.589844,4122.051270,4135.384766,4116.922852,4117.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.596492,21.000000,0.000000,4125.641113,4136.922852,4125.128418,4134.358887,4123.077148,4122.051270,4130.769043,4136.922852,4130.769043,4106.153809,4126.666504,4138.461426,4124.615234,4125.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006064.604373,22.000000,0.000000,4124.615234,4134.871582,4129.230957,4134.871582,4117.436035,4121.025879,4133.846191,4138.974121,4142.051270,4132.307617,4124.615234,4137.948730,4123.077148,4126.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
