Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1602006088.482712,85.000000,0.000000,4122.563965,4138.974121,4122.051270,4123.077148,4128.205078,4121.538574,4128.205078,4139.487305,4145.128418,4128.205078,4132.307617,4131.794922,4135.897461,4115.384766,748.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.490494,86.000000,0.000000,4133.846191,4142.563965,4130.256348,4126.153809,4131.282227,4126.666504,4135.384766,4142.051270,4156.922852,4167.692383,4139.487305,4145.128418,4144.102539,4129.230957,874.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.498376,87.000000,0.000000,4135.897461,4129.743652,4138.974121,4122.051270,4122.051270,4122.563965,4140.000000,4141.025879,4163.077148,4167.692383,4141.025879,4148.717773,4141.538574,4124.615234,835.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.506258,88.000000,0.000000,4125.641113,4123.589844,4139.487305,4122.051270,4119.487305,4132.307617,4150.256348,4144.615234,4154.358887,4145.641113,4146.666504,4147.692383,4143.077148,4121.025879,769.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.514140,89.000000,0.000000,4111.282227,4122.051270,4128.205078,4118.974121,4124.615234,4142.563965,4153.846191,4143.589844,4141.025879,4144.102539,4144.102539,4141.025879,4144.615234,4122.051270,748.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.522022,90.000000,0.000000,4099.487305,4107.692383,4123.077148,4108.205078,4125.641113,4143.589844,4144.615234,4134.358887,4134.871582,4130.256348,4126.153809,4135.384766,4126.153809,4107.692383,874.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.529904,91.000000,0.000000,4107.179688,4108.205078,4124.102539,4111.282227,4126.153809,4136.922852,4132.307617,4122.563965,4123.589844,4098.974121,4116.410156,4134.358887,4110.769043,4104.615234,835.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.537787,92.000000,0.000000,4137.948730,4132.820313,4124.102539,4125.128418,4129.230957,4126.666504,4123.589844,4113.333496,4103.589844,4103.077148,4121.538574,4133.333496,4116.410156,4133.333496,769.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.545769,93.000000,0.000000,4166.153809,4144.102539,4131.282227,4127.179688,4127.179688,4121.538574,4121.025879,4116.410156,4092.820557,4128.717773,4124.102539,4138.461426,4122.563965,4150.769043,748.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.553651,94.000000,0.000000,4174.871582,4135.897461,4137.436035,4125.128418,4124.102539,4111.794922,4118.974121,4121.025879,4095.897461,4124.615234,4123.077148,4145.641113,4117.948730,4151.282227,874.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.561533,95.000000,0.000000,4188.717773,4145.128418,4143.589844,4135.384766,4130.256348,4105.128418,4119.487305,4123.589844,4106.666504,4117.948730,4133.333496,4148.205078,4120.512695,4164.102539,835.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.569416,96.000000,0.000000,4204.102539,4158.974121,4154.358887,4143.077148,4138.461426,4115.384766,4127.692383,4132.307617,4117.948730,4137.436035,4142.051270,4152.307617,4130.769043,4167.692383,769.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.577298,97.000000,0.000000,4192.820313,4148.205078,4158.974121,4140.000000,4132.307617,4124.102539,4137.948730,4139.487305,4123.077148,4143.589844,4134.358887,4156.410156,4129.230957,4160.512695,748.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.585181,98.000000,0.000000,4177.436035,4136.410156,4154.871582,4136.922852,4122.051270,4128.717773,4142.563965,4140.000000,4132.307617,4120.512695,4124.615234,4155.897461,4122.563965,4168.205078,874.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.593063,99.000000,0.000000,4182.563965,4135.897461,4154.871582,4132.820313,4123.589844,4134.871582,4143.589844,4140.512695,4137.948730,4106.153809,4122.563965,4151.794922,4123.589844,4165.128418,835.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.600945,100.000000,0.000000,4185.128418,4128.717773,4151.282227,4122.051270,4122.563965,4129.230957,4145.641113,4140.000000,4128.717773,4118.461426,4128.717773,4143.077148,4125.641113,4149.743652,769.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.608927,101.000000,0.000000,4167.692383,4120.512695,4141.025879,4115.897461,4117.948730,4123.077148,4151.794922,4138.974121,4129.743652,4134.871582,4141.025879,4136.922852,4125.641113,4153.846191,748.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.616808,102.000000,0.000000,4153.846191,4122.051270,4138.974121,4118.974121,4120.512695,4127.692383,4152.820313,4139.487305,4141.538574,4144.102539,4143.077148,4132.820313,4125.128418,4154.358887,874.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.624690,103.000000,0.000000,4153.846191,4123.589844,4133.846191,4118.974121,4121.538574,4126.153809,4142.563965,4137.436035,4133.846191,4148.205078,4122.563965,4125.128418,4117.948730,4133.846191,835.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.632572,104.000000,0.000000,4153.333496,4123.589844,4124.615234,4118.461426,4121.025879,4121.538574,4135.384766,4134.871582,4121.025879,4135.897461,4104.102539,4118.974121,4107.692383,4129.743652,769.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.640453,105.000000,0.000000,4146.153809,4128.205078,4121.025879,4124.102539,4124.615234,4124.615234,4136.922852,4135.897461,4129.743652,4122.051270,4114.358887,4118.974121,4105.641113,4130.256348,748.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006088.648335,106.000000,0.000000,4138.974121,4130.256348,4123.589844,4125.128418,4125.641113,4125.641113,4135.384766,4138.974121,4141.025879,4124.615234,4127.692383,4123.589844,4110.256348,4120.512695,874.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
