Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1602006678.186932,97.000000,0.000000,4087.179443,4121.538574,4100.512695,4120.000000,4128.205078,4152.820313,4139.487305,4140.512695,4151.282227,4145.128418,4124.102539,4124.102539,4134.871582,4105.641113,726.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.194713,98.000000,0.000000,4088.718018,4120.000000,4111.282227,4116.922852,4125.641113,4143.589844,4138.974121,4132.820313,4137.436035,4134.871582,4119.487305,4133.846191,4142.051270,4106.666504,876.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.202594,99.000000,0.000000,4107.692383,4117.436035,4126.666504,4117.436035,4120.512695,4134.358887,4141.538574,4124.615234,4116.922852,4124.615234,4108.205078,4143.589844,4127.692383,4109.743652,839.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.210475,100.000000,0.000000,4132.307617,4120.000000,4143.589844,4124.615234,4121.538574,4125.128418,4141.025879,4121.025879,4111.794922,4134.871582,4109.230957,4152.820313,4126.666504,4129.743652,765.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.218357,101.000000,0.000000,4142.563965,4122.563965,4149.743652,4126.666504,4125.128418,4113.333496,4131.794922,4127.179688,4116.410156,4139.487305,4123.077148,4161.025879,4136.922852,4147.692383,726.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.226238,102.000000,0.000000,4135.384766,4124.615234,4149.230957,4124.615234,4125.128418,4107.179688,4122.563965,4137.948730,4124.102539,4133.846191,4131.282227,4166.666504,4137.436035,4141.538574,876.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.234119,103.000000,0.000000,4125.128418,4124.615234,4143.077148,4125.128418,4127.692383,4112.820313,4124.102539,4141.025879,4129.230957,4134.358887,4129.230957,4161.538574,4134.358887,4125.128418,839.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.242000,104.000000,0.000000,4120.000000,4122.563965,4127.179688,4124.615234,4134.358887,4123.077148,4124.615234,4136.922852,4130.769043,4140.000000,4125.128418,4145.641113,4131.794922,4118.461426,765.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.249881,105.000000,0.000000,4118.974121,4126.666504,4114.358887,4120.512695,4138.461426,4136.922852,4124.102539,4135.897461,4142.051270,4138.974121,4122.563965,4135.384766,4131.282227,4121.025879,726.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.257762,106.000000,0.000000,4126.153809,4136.922852,4119.487305,4128.205078,4138.974121,4151.282227,4130.769043,4138.461426,4155.897461,4135.384766,4123.589844,4136.922852,4136.922852,4123.589844,876.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006678.265644,107.000000,0.000000,4137.436035,4143.589844,4136.922852,4141.025879,4140.000000,4164.102539,4136.922852,4138.461426,4163.077148,4140.000000,4124.102539,4140.000000,4146.153809,4123.077148,839.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
