Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1602006656.098074,3.000000,0.000000,4100.512695,4133.846191,4135.897461,4131.794922,4137.948730,4135.384766,4134.871582,4139.487305,4141.025879,4125.128418,4141.025879,4154.871582,4114.358887,4124.102539,896.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.105856,4.000000,0.000000,4107.692383,4136.410156,4140.000000,4136.410156,4136.410156,4138.461426,4135.384766,4141.538574,4150.769043,4143.589844,4135.384766,4167.179688,4114.358887,4130.769043,814.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.113737,5.000000,0.000000,4107.179688,4130.256348,4137.436035,4129.743652,4143.077148,4149.230957,4138.974121,4150.256348,4160.000000,4159.487305,4136.410156,4171.282227,4124.615234,4148.717773,823.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.121618,6.000000,0.000000,4083.589844,4107.692383,4126.153809,4115.384766,4146.666504,4152.820313,4138.461426,4154.358887,4162.051270,4155.384766,4136.922852,4156.922852,4126.153809,4140.000000,594.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.129499,7.000000,0.000000,4082.051270,4119.487305,4124.615234,4123.077148,4151.794922,4143.589844,4128.717773,4142.563965,4153.333496,4150.769043,4143.077148,4144.615234,4120.000000,4124.102539,667.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.137380,8.000000,0.000000,4103.589844,4151.282227,4124.615234,4135.384766,4149.230957,4130.256348,4113.333496,4119.487305,4135.897461,4145.128418,4137.948730,4136.410156,4111.282227,4118.974121,779.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.145261,9.000000,0.000000,4109.230957,4163.077148,4121.025879,4140.512695,4143.589844,4130.256348,4106.153809,4109.743652,4122.563965,4132.820313,4124.102539,4131.282227,4100.000000,4106.153809,847.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.153143,10.000000,0.000000,4111.282227,4169.230957,4124.615234,4149.743652,4152.307617,4135.897461,4112.307617,4115.897461,4122.563965,4123.589844,4123.077148,4131.794922,4090.769287,4094.358887,876.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.161024,11.000000,0.000000,4122.051270,4176.410156,4126.153809,4155.897461,4154.871582,4127.179688,4120.000000,4118.974121,4121.538574,4125.641113,4115.897461,4129.230957,4081.025635,4084.102539,839.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.168905,12.000000,0.000000,4124.615234,4175.384766,4127.179688,4152.820313,4146.153809,4121.538574,4123.077148,4122.563965,4118.974121,4134.358887,4105.641113,4123.589844,4077.435791,4073.846191,766.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.176885,13.000000,0.000000,4121.025879,4173.333496,4135.384766,4150.256348,4143.589844,4132.307617,4124.615234,4133.333496,4121.538574,4137.948730,4114.358887,4128.205078,4086.153809,4077.435791,732.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.184766,14.000000,0.000000,4122.051270,4174.871582,4139.487305,4155.384766,4149.230957,4140.512695,4129.230957,4141.538574,4123.589844,4135.384766,4122.051270,4140.512695,4092.820557,4087.692383,876.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.192647,15.000000,0.000000,4120.512695,4171.794922,4138.974121,4154.358887,4148.205078,4139.487305,4137.436035,4143.077148,4126.666504,4138.461426,4120.512695,4143.589844,4083.076904,4088.718018,839.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.200527,16.000000,0.000000,4122.051270,4166.153809,4141.538574,4144.615234,4141.538574,4142.051270,4144.615234,4145.128418,4128.205078,4140.512695,4124.102539,4142.563965,4075.384521,4091.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.208408,17.000000,0.000000,4117.436035,4151.282227,4135.897461,4132.820313,4136.410156,4138.974121,4145.128418,4142.563965,4124.102539,4127.179688,4118.974121,4139.487305,4073.846191,4088.718018,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.216189,18.000000,0.000000,4104.615234,4138.461426,4120.512695,4125.641113,4132.307617,4122.563965,4138.974121,4130.769043,4116.922852,4105.128418,4107.692383,4125.641113,4069.230713,4071.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.224070,19.000000,0.000000,4103.077148,4147.692383,4118.974121,4130.256348,4135.384766,4123.589844,4137.436035,4124.615234,4119.487305,4099.487305,4107.692383,4119.487305,4067.692383,4072.820557,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.231851,20.000000,0.000000,4104.102539,4161.025879,4124.615234,4138.461426,4141.025879,4144.102539,4137.948730,4125.641113,4131.282227,4125.128418,4107.179688,4130.769043,4077.948730,4084.615479,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.239732,21.000000,0.000000,4097.948730,4157.436035,4120.000000,4140.000000,4145.128418,4148.205078,4130.769043,4123.589844,4134.871582,4153.846191,4102.563965,4127.179688,4087.179443,4076.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.247613,22.000000,0.000000,4093.333252,4151.282227,4112.820313,4135.897461,4144.615234,4137.436035,4121.025879,4121.538574,4129.230957,4150.256348,4105.641113,4107.692383,4080.512939,4067.179443,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.255493,23.000000,0.000000,4095.897461,4152.307617,4112.307617,4134.871582,4141.025879,4139.487305,4120.000000,4120.000000,4120.000000,4131.794922,4108.717773,4108.717773,4066.153809,4074.871826,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.263374,24.000000,0.000000,4095.384521,4148.205078,4115.384766,4136.410156,4138.974121,4148.205078,4121.538574,4121.025879,4117.948730,4136.410156,4103.589844,4120.512695,4063.076904,4070.256348,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006656.271255,25.000000,0.000000,4092.820557,4141.538574,4119.487305,4140.000000,4140.000000,4146.153809,4120.512695,4130.769043,4131.282227,4145.641113,4101.025879,4121.025879,4071.794922,4055.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
