Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1602005795.166312,12.000000,0.000000,4138.461426,4140.000000,4139.487305,4141.025879,4137.948730,4110.769043,4122.563965,4135.384766,4130.769043,4163.077148,4150.256348,4152.820313,4161.538574,4155.897461,776.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.174108,13.000000,0.000000,4135.384766,4136.922852,4142.051270,4137.948730,4134.871582,4110.769043,4118.461426,4137.436035,4138.461426,4169.743652,4141.025879,4155.384766,4158.461426,4150.769043,752.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.182005,14.000000,0.000000,4141.538574,4136.410156,4145.128418,4138.974121,4136.410156,4110.256348,4114.358887,4135.897461,4133.846191,4168.717773,4142.563965,4154.358887,4151.794922,4137.948730,879.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.189901,15.000000,0.000000,4134.871582,4129.743652,4137.436035,4135.897461,4136.922852,4110.256348,4110.256348,4131.282227,4113.846191,4146.666504,4141.538574,4140.512695,4142.051270,4133.846191,842.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.197797,16.000000,0.000000,4120.512695,4120.000000,4130.256348,4132.307617,4135.384766,4113.846191,4109.230957,4126.153809,4107.179688,4125.128418,4136.922852,4132.307617,4136.922852,4136.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.205693,17.000000,0.000000,4116.922852,4122.563965,4134.358887,4135.897461,4137.948730,4112.820313,4107.179688,4122.563965,4118.974121,4131.794922,4136.410156,4136.922852,4137.436035,4137.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.213589,18.000000,0.000000,4123.077148,4134.358887,4140.512695,4141.025879,4139.487305,4106.666504,4107.692383,4122.563965,4127.179688,4142.051270,4140.000000,4141.538574,4139.487305,4138.974121,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.221485,19.000000,0.000000,4128.205078,4136.922852,4137.948730,4138.974121,4136.410156,4102.051270,4109.230957,4122.051270,4122.563965,4137.436035,4138.461426,4143.589844,4140.512695,4142.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.229382,20.000000,0.000000,4133.333496,4134.871582,4141.025879,4136.410156,4134.871582,4105.128418,4109.230957,4120.000000,4116.922852,4142.051270,4140.000000,4150.769043,4143.077148,4147.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602005795.237174,21.000000,0.000000,4135.897461,4135.384766,4148.717773,4137.436035,4136.410156,4112.307617,4115.897461,4120.000000,4122.051270,4154.871582,4142.051270,4156.922852,4148.717773,4154.358887,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
