Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1602006771.374964,53.000000,0.000000,4135.897461,4140.512695,4118.974121,4137.436035,4140.000000,4137.436035,4111.282227,4122.563965,4123.589844,4140.000000,4138.974121,4136.410156,4141.025879,4143.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.382745,54.000000,0.000000,4138.461426,4139.487305,4118.974121,4136.410156,4138.461426,4130.769043,4117.948730,4134.358887,4124.102539,4144.615234,4133.333496,4138.974121,4136.922852,4141.025879,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.390626,55.000000,0.000000,4138.461426,4140.000000,4119.487305,4138.461426,4135.384766,4128.205078,4125.641113,4140.512695,4123.077148,4136.922852,4124.615234,4137.436035,4123.589844,4134.871582,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.398507,56.000000,0.000000,4138.974121,4136.922852,4120.000000,4135.897461,4130.256348,4128.717773,4132.307617,4135.384766,4124.102539,4137.436035,4124.102539,4134.871582,4119.487305,4139.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.406388,57.000000,0.000000,4134.871582,4127.692383,4122.051270,4127.179688,4123.077148,4123.589844,4138.974121,4135.384766,4129.743652,4156.410156,4125.641113,4137.436035,4123.077148,4143.077148,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.414269,58.000000,0.000000,4126.666504,4122.563965,4124.615234,4123.077148,4122.563965,4123.077148,4141.025879,4138.974121,4127.692383,4146.666504,4123.077148,4137.948730,4121.538574,4135.384766,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.422151,59.000000,0.000000,4124.615234,4122.051270,4123.077148,4123.077148,4120.512695,4134.358887,4137.948730,4138.461426,4115.897461,4101.025879,4118.461426,4135.897461,4114.871582,4131.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.430032,60.000000,0.000000,4134.358887,4123.589844,4123.589844,4125.641113,4119.487305,4142.051270,4137.948730,4137.948730,4112.820313,4101.025879,4122.563965,4138.974121,4117.436035,4139.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.437913,61.000000,0.000000,4146.666504,4134.358887,4128.717773,4134.871582,4131.794922,4142.563965,4139.487305,4137.948730,4121.025879,4145.128418,4135.384766,4146.666504,4130.769043,4144.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
1602006771.445794,62.000000,0.000000,4144.102539,4140.000000,4129.230957,4137.948730,4143.077148,4144.615234,4136.922852,4138.461426,4125.641113,4152.820313,4143.589844,4154.358887,4142.051270,4137.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000
